
nutple file: /nfs/slac/g/atlas/u02/cmilke/datasets/VBFH125_gamgam/data-CxAOD-0.root
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 20.03357, 'tparteta': -4.1580667, 'tpartphi': -2.5837982, 'tpartm': 125.00255}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 20.54681, 'tparteta': -4.1380424, 'tpartphi': -2.630636, 'tpartm': 125.00255}
{'tpartpdgID': 25, 'tpartstatus': 62, 'tpartpT': 21.034851, 'tparteta': -4.1139116, 'tpartphi': -2.6824734, 'tpartm': 125.00255}
{'tpartpdgID': 22, 'tpartstatus': 1, 'tpartpT': 50.89834, 'tparteta': -2.9220777, 'tpartphi': 1.8563775, 'tpartm': 0.0}

[2, 22, 1, 22]
{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 94.38308, 'tparteta': -0.08787998, 'tpartphi': -2.5332916, 'tpartm': 0.33}
{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 34.736034, 'tparteta': -5.0809016, 'tpartphi': -1.0684646, 'tpartm': 0.33}
{'tpartpdgID': 21, 'tpartstatus': 23, 'tpartpT': 13.260725, 'tparteta': 1.1588124, 'tpartphi': 0.12127466, 'tpartm': 1.0115243e-06}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 95.487045, 'tparteta': 0.3436889, 'tpartphi': 1.047332, 'tpartm': 125.0067}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 97.78084, 'tparteta': 0.3274683, 'tpartphi': 1.0563815, 'tpartm': 125.0067}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 99.74203, 'tparteta': 0.31189093, 'tpartphi': 1.0467972, 'tpartm': 125.0067}
{'tpartpdgID': 25, 'tpartstatus': 62, 'tpartpT': 100.678894, 'tparteta': 0.3045313, 'tpartphi': 1.040162, 'tpartm': 125.0067}
{'tpartpdgID': 22, 'tpartstatus': 1, 'tpartpT': 30.323559, 'tparteta': 0.449122, 'tpartphi': -1.6796377, 'tpartm': 0.0}
{'tpartpdgID': 22, 'tpartstatus': 1, 'tpartpT': 128.94379, 'tparteta': 0.13188049, 'tpartphi': 1.1365887, 'tpartm': 0.0}

{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 94.38308, 'tparteta': -0.08787998, 'tpartphi': -2.5332916, 'tpartm': 0.33}

[22, 1]
{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 47.408936, 'tparteta': 2.756357, 'tpartphi': 1.5222691, 'tpartm': 0.33}
{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 15.91193, 'tparteta': -1.1533945, 'tpartphi': 0.17083886, 'tpartm': 0.33}
{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 5.7647367, 'tparteta': 1.9001181, 'tpartphi': -0.14667913, 'tpartm': 0.33}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 55.01541, 'tparteta': 2.0263438, 'tpartphi': -2.0046613, 'tpartm': 124.99703}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 56.000957, 'tparteta': 2.0141215, 'tpartphi': -2.0103645, 'tpartm': 124.99703}
